trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,num_distr&,participant,session,date,expName,psychopyVersion,frameRate,expStart,
81,0,81,0,142.14973730000202,,142.11548530000437,5,142.14973730000202,142.14973730000202,0.02131740000913851,143.32519590000447,[-0.11296296296296296],[0.09722222222222222],[1],[0],[0],[1.1887820999982068],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
82,0,82,0,143.38700089999475,,143.32994860000326,,143.38700089999475,143.38700089999475,0.03945179999573156,146.06488750000426,[-0.19444444444444445],[0.42777777777777776],[1],[0],[0],[2.695872700001928],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
83,0,83,0,146.10129019999295,,146.06967559999612,5,146.10129019999295,146.10129019999295,0.019379499994101934,148.6543762999936,[0.4083333333333333],[-0.43703703703703706],[1],[0],[0],[2.5657242000015685],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
84,0,84,0,148.7152708999929,,148.6589418999938,,148.7152708999929,148.7152708999929,0.03828330000396818,150.84882810000272,[-0.3314814814814815],[0.3962962962962963],[1],[0],[0],[2.1519727999984752],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
85,0,85,0,150.91199969999434,,150.853895799999,,150.91199969999434,150.91199969999434,0.040716799994697794,152.48255960000097,[-0.4287037037037037],[-0.3277777777777778],[1],[0],[0],[1.5883704000007128],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
86,0,86,0,152.52113259999896,,152.4874542000034,5,152.52113259999896,152.52113259999896,0.021886199989239685,153.85060720000183,[0.17314814814814813],[0.3712962962962963],[1],[0],[0],[1.3414730000076815],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
87,0,87,0,153.88808200000494,,153.85536960000172,5,153.88808200000494,153.88808200000494,0.0199239000066882,155.46686319999571,[0.22407407407407406],[-0.12777777777777777],[1],[0],[0],[1.5917944999964675],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
88,0,88,0,155.50309860000561,,155.47201420000056,5,155.50309860000561,155.50309860000561,0.019018299994058907,156.73096270000678,[0.3194444444444444],[0.04722222222222222],[1],[0],[0],[1.240396499997587],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
89,0,89,0,156.7673955000064,,156.73561869999685,5,156.7673955000064,156.7673955000064,0.019741600000998005,158.29593629999727,[-0.06296296296296296],[-0.44537037037037036],[1],[0],[0],[1.5409225999901537],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
90,0,90,0,158.33235830000194,,158.30054529999325,5,158.33235830000194,158.33235830000194,0.019705300001078285,160.11136959999567,[-0.3453703703703704],[0.2916666666666667],[1],[0],[0],[1.7914956000022357],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
91,0,91,0,160.18993429999682,,160.11590380000416,,160.18993429999682,160.18993429999682,0.0553595000092173,162.1260384000052,[0.412962962962963],[0.25833333333333336],[1],[0],[0],[1.9549631999980193],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
92,0,92,0,162.18447079999896,,162.13081909999892,,162.18447079999896,162.18447079999896,0.037299400006304495,163.82117890000518,[0.062037037037037036],[0.30185185185185187],[1],[0],[0],[1.6535574999870732],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
93,0,93,0,163.88382889999775,,163.8260428000067,,163.88382889999775,163.88382889999775,0.038386000000173226,165.96436070000345,[-0.004629629629629629],[-0.4083333333333333],[1],[0],[0],[2.100111299994751],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
94,0,94,0,166.02155109999876,,165.97177469999588,5,166.02155109999876,166.02155109999876,0.030153900006553158,167.75454409999656,[-0.41944444444444445],[-0.2638888888888889],[1],[0],[0],[1.75358899999992],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
95,0,95,0,167.7994064999948,,167.7604422000004,5,167.7994064999948,167.7994064999948,0.023981700011063367,169.20306660000642,[-0.20925925925925926],[-0.4981481481481482],[1],[0],[0],[1.419451099995058],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
96,0,96,0,169.2650341999979,,169.20725999999559,,169.2650341999979,169.2650341999979,0.038562400004593655,171.0872445999994,[-0.028703703703703703],[0.4462962962962963],[1],[0],[0],[1.841663499988499],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
97,0,97,0,171.14495590000297,,171.0908516000054,,171.14495590000297,171.14495590000297,0.03605129999050405,172.83329730000696,[-0.36666666666666664],[0.03518518518518519],[1],[0],[0],[1.7065338999964297],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
98,0,98,0,172.89314770000055,,172.83757960000366,,172.89314770000055,172.89314770000055,0.03671369999938179,174.18109709999408,[-0.12777777777777777],[0.37407407407407406],[1],[0],[0],[1.3069963000016287],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
99,0,99,0,174.20990649999294,,174.18461179999576,5,174.20990649999294,174.20990649999294,0.014969600000767969,176.27963380000438,[0.46296296296296297],[-0.25],[1],[0],[0],[2.080087199996342],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
100,0,100,0,176.31778589999885,,176.2853277999966,5,176.31778589999885,176.31778589999885,0.020221799990395084,177.8958180000045,[0.08796296296296297],[-0.2638888888888889],[1],[0],[0],[1.590601300005801],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
101,0,101,0,177.9325722000067,,177.90065720000712,5,177.9325722000067,177.9325722000067,0.019846099996357225,179.21020030000363,[0.375],[-0.13703703703703704],[1],[0],[0],[1.2900719000026584],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
102,0,102,0,179.27193160000024,,179.21490180000546,,179.27193160000024,179.27193160000024,0.039257399999769405,180.36361909999687,[0.3055555555555556],[-0.36666666666666664],[1],[0],[0],[1.1098376000009011],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
103,0,103,0,180.4004746999999,,180.36981269999524,5,180.4004746999999,180.4004746999999,0.01939729999867268,181.52436539999326,[0.18796296296296297],[0.12037037037037036],[1],[0],[0],[1.1357908000063617],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
104,0,104,0,181.56280569999944,,181.5291070999956,5,181.56280569999944,181.56280569999944,0.02090820000739768,182.87396389999776,[-0.3509259259259259],[-0.07314814814814814],[1],[0],[0],[1.3243784999940544],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
105,0,105,0,182.9268402000016,,182.88007660000585,5,182.9268402000016,182.9268402000016,0.027814800007035956,184.2556443999929,[-0.19537037037037036],[0.3314814814814815],[1],[0],[0],[1.3481107999978121],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
106,0,106,0,184.29050560000178,,184.260194100003,5,184.29050560000178,184.29050560000178,0.018717600003583357,186.02038000000175,[0.03333333333333333],[-0.007407407407407408],[1],[0],[0],[1.7419045999995433],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
107,0,107,0,186.0822685000021,,186.0250711999979,,186.0822685000021,186.0822685000021,0.04036300000734627,188.21458850000636,[0.3527777777777778],[0.2740740740740741],[1],[0],[0],[2.149535400007153],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
108,0,108,0,188.25338369999372,,188.2196396000072,5,188.25338369999372,188.25338369999372,0.02131530000769999,189.5016387999931,[-0.38981481481481484],[0.03796296296296296],[1],[0],[0],[1.2611283000005642],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
109,0,109,0,189.5632162999973,,189.50654740000027,,189.5632162999973,189.5632162999973,0.03871189999335911,190.49924109999847,[-0.13425925925925927],[0.022222222222222223],[1],[0],[0],[0.9543768000003183],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
110,0,110,0,190.53613779999432,,190.5040025000053,5,190.53613779999432,190.53613779999432,0.020070200000191107,191.60036969999783,[0.0787037037037037],[-0.06574074074074074],[1],[0],[0],[1.0766792999929748],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
111,0,111,0,191.6644779000053,,191.6053130000073,,191.6644779000053,191.6644779000053,0.041212399999494664,192.6138110000029,[0.16574074074074074],[-0.2675925925925926],[1],[0],[0],[0.9678033999953186],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
112,0,112,0,192.65310239999963,,192.61866710000322,5,192.65310239999963,192.65310239999963,0.02230989999952726,193.89700670000457,[0.5074074074074074],[-0.2675925925925926],[1],[0],[0],[1.256525300006615],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
113,0,113,0,193.9358121999976,,193.90165899999556,5,193.9358121999976,193.9358121999976,0.01944480001111515,195.21213210000133,[-0.13333333333333333],[-0.3787037037037037],[1],[0],[0],[1.2914260999968974],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
114,0,114,0,195.26969830000598,,195.21667540000635,,195.26969830000598,195.26969830000598,0.03590620000613853,197.0387774999981,[-0.42962962962962964],[0.37222222222222223],[1],[0],[0],[1.7865349000057904],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
115,0,115,0,197.07822080000187,,197.04475580000144,5,197.07822080000187,197.07822080000187,0.021069499998702668,198.89273120000144,[0.47314814814814815],[-0.14907407407407408],[1],[0],[0],[1.8278073000110453],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
116,0,116,0,198.9542805999954,,198.89773500000592,,198.9542805999954,198.9542805999954,0.03926819999469444,200.12854190000508,[-0.025925925925925925],[-0.41388888888888886],[1],[0],[0],[1.191910800000187],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
117,0,117,0,200.16532919999736,,200.13319310000225,5,200.16532919999736,200.16532919999736,0.02032740000868216,201.37348799999745,[0.06574074074074074],[0.15833333333333333],[1],[0],[0],[1.2202683999930741],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
118,0,118,0,201.4125600999978,,201.37853260000702,5,201.4125600999978,201.4125600999978,0.020965799994883128,202.92134950000036,[0.08796296296296297],[-0.35555555555555557],[1],[0],[0],[1.5223007000022335],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
119,0,119,0,202.98567039999762,,202.9264092999947,,202.98567039999762,202.98567039999762,0.04027019999921322,204.32190969999647,[-0.11851851851851852],[0.2537037037037037],[1],[0],[0],[1.355809800006682],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
120,0,120,0,204.38330689999566,,204.32663929999399,,204.38330689999566,204.38330689999566,0.03887920000124723,206.23524880000332,[-0.17777777777777778],[-0.3388888888888889],[1],[0],[0],[1.8701310000033118],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
121,0,121,0,206.29736120000598,,206.2399121000053,,206.29736120000598,206.29736120000598,0.040638400008901954,208.0389611999999,[-0.26296296296296295],[-0.425],[1],[0],[0],[1.758764099999098],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
122,0,122,0,208.0969757999992,,208.0436175000068,,208.0969757999992,208.0969757999992,0.037574199988739565,209.71106600000348,[-0.23055555555555557],[0.15555555555555556],[1],[0],[0],[1.6302421000000322],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
123,0,123,0,209.77162090000638,,209.7158466999972,,209.77162090000638,209.77162090000638,0.03827699999965262,212.08107749999908,[0.18055555555555555],[0.4203703703703704],[1],[0],[0],[2.327418500004569],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
124,0,124,0,212.1296372999932,,212.0848025000014,,212.1296372999932,212.1296372999932,0.03022699999564793,213.46169050000026,[0.1675925925925926],[0.026851851851851852],[1],[0],[0],[1.346893199995975],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
125,0,125,0,213.51714369999536,,213.4659554999962,,213.51714369999536,213.51714369999536,0.035942999995313585,214.38536329999624,[0.35555555555555557],[-0.032407407407407406],[1],[0],[0],[0.8837153999920702],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
126,0,126,0,214.44671380000364,,214.39019089999783,,214.44671380000364,214.44671380000364,0.03909610000846442,215.39719489999698,[0.32037037037037036],[0.044444444444444446],[1],[0],[0],[0.9683491999894613],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
127,0,127,0,215.43413080000028,,215.40198989999772,5,215.43413080000028,215.43413080000028,0.020349500002339482,216.77705990000686,[0.2037037037037037],[-0.4074074074074074],[1],[0],[0],[1.3552206000022124],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
128,0,128,0,216.8375851000019,,216.78168119999464,,216.8375851000019,216.8375851000019,0.03888579999329522,218.993424100001,[0.21574074074074073],[-0.15092592592592594],[1],[0],[0],[2.1732167000009213],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
129,0,129,0,219.03075849999732,,218.9979744000011,5,219.03075849999732,219.03075849999732,0.020341600000392646,220.32280930000707,[0.1],[0.05462962962962963],[1],[0],[0],[1.3049067999963881],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
130,0,130,0,220.38344400000642,,220.3273479000054,,220.38344400000642,220.38344400000642,0.0389145999943139,222.3323570000066,[-0.21388888888888888],[0.41388888888888886],[1],[0],[0],[1.9663685000123223],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
131,0,131,0,222.36925889999839,,222.33721409999998,5,222.36925889999839,222.36925889999839,0.019695400013006292,223.71969250000257,[-0.19814814814814816],[-0.04722222222222222],[1],[0],[0],[1.363193199998932],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
132,0,132,0,223.79536319999897,,223.72437389999686,,223.79536319999897,223.79536319999897,0.048908299999311566,225.79239360000065,[0.10648148148148148],[0.28703703703703703],[1],[0],[0],[2.0194933000020683],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
133,0,133,0,225.85498319999897,,225.79738519999955,,225.85498319999897,225.85498319999897,0.04097859999455977,227.34091389999958,[0.26666666666666666],[-0.15833333333333333],[1],[0],[0],[1.5027382999978727],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
134,0,134,0,227.40735199999472,,227.34607450000476,,227.40735199999472,227.40735199999472,0.045356300004641525,229.82429439999396,[-0.15462962962962962],[0.4111111111111111],[1],[0],[0],[2.433284899991122],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
135,0,135,0,229.86042810000072,,229.82916459999979,5,229.86042810000072,229.86042810000072,0.018970000004628673,231.13001860000077,[0.21944444444444444],[0.2324074074074074],[1],[0],[0],[1.282234400001471],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
136,0,136,0,231.19237879999855,,231.1356964000006,,231.19237879999855,231.19237879999855,0.04010649998963345,232.2969180999935,[-0.004629629629629629],[0.10833333333333334],[1],[0],[0],[1.1219385000003967],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
137,0,137,0,232.3575880999997,,232.30158610000217,,232.3575880999997,232.3575880999997,0.03877169999759644,234.08969660000002,[0.2657407407407407],[-0.49444444444444446],[1],[0],[0],[1.7498051000002306],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
138,0,138,0,234.15068160000374,,234.0945933000039,,234.15068160000374,234.15068160000374,0.03800619998946786,235.80222219999996,[0.1675925925925926],[0.23148148148148148],[1],[0],[0],[1.670051400011289],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
139,0,139,0,235.86463549999462,,235.80724290000217,,235.86463549999462,235.86463549999462,0.03942430000461172,238.53954549999617,[0.2657407407407407],[0.19444444444444445],[1],[0],[0],[2.69340230000671],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
140,0,140,0,238.56917149999936,,238.54337970000051,5,238.56917149999936,238.56917149999936,0.015452099993126467,239.77219360000163,[0.1814814814814815],[0.31574074074074077],[1],[0],[0],[1.2135526000056416],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
141,0,141,0,239.85371169999416,,239.77861300000222,,239.85371169999416,239.85371169999416,0.038983999998890795,241.07450509999762,[0.35],[0.41203703703703703],[1],[0],[0],[1.2574441999895498],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
142,0,142,0,241.13871810000273,,241.07992319999903,,241.13871810000273,241.13871810000273,0.04202310000255238,242.26460470000166,[0.42777777777777776],[0.3314814814814815],[1],[0],[0],[1.143053499996313],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
143,0,143,0,242.30140339999343,,242.2695442999975,5,242.30140339999343,242.30140339999343,0.019835400002193637,244.33451479999349,[0.41944444444444445],[-0.3212962962962963],[1],[0],[0],[2.0454256999946665],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
144,0,144,0,244.37504119999357,,244.33970579999732,5,244.37504119999357,244.37504119999357,0.022214800002984703,245.39996310000424,[0.4675925925925926],[0.2601851851851852],[1],[0],[0],[1.0386402000003727],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
145,0,145,0,245.47966019999876,,245.40620349999517,,245.47966019999876,245.47966019999876,0.05016309999336954,246.77223129999766,[0.4601851851851852],[0.32407407407407407],[1],[0],[0],[1.316456599990488],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
146,0,146,0,246.81065290000697,,246.776973,5,246.81065290000697,246.81065290000697,0.02121120000083465,248.49779179999314,[-0.25833333333333336],[-0.46111111111111114],[1],[0],[0],[1.6999950999888824],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
147,0,147,0,248.53381900000386,,248.5025134000025,5,248.53381900000386,248.53381900000386,0.019224900010158308,250.46275500000047,[0.3592592592592593],[-0.2898148148148148],[1],[0],[0],[1.9414435000071535],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
148,0,148,0,250.52470209999592,,250.46749880000425,,250.52470209999592,250.52470209999592,0.04022159999294672,252.69150279999303,[-0.020370370370370372],[0.17222222222222222],[1],[0],[0],[2.184282500005793],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
149,0,149,0,252.75814239999454,,252.69634229999792,,252.75814239999454,252.75814239999454,0.040089300004183315,255.06197399999655,[-0.028703703703703703],[-0.4425925925925926],[1],[0],[0],[2.3257786000031047],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
150,0,150,0,255.11990380000498,,255.06705680000596,,255.11990380000498,255.11990380000498,0.03688270000566263,256.63223400000425,[-0.3962962962962963],[-0.001851851851851852],[1],[0],[0],[1.5286607000016375],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
151,0,151,0,256.67032659999677,,256.63708139999653,5,256.67032659999677,256.67032659999677,0.021103200007928535,258.089258699998,[-0.046296296296296294],[-0.24259259259259258],[1],[0],[0],[1.4314454999985173],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
152,0,152,0,258.1497364999959,,258.0940372000041,,258.1497364999959,258.1497364999959,0.03847640000458341,259.74128020000353,[0.21666666666666667],[-0.022222222222222223],[1],[0],[0],[1.609244999999646],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
153,0,153,0,259.77609470000607,,259.74586300000374,5,259.77609470000607,259.77609470000607,0.018573599998489954,261.1198684999981,[-0.12407407407407407],[0.41203703703703703],[1],[0],[0],[1.3557534999999916],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
154,0,154,0,261.1836673999933,,261.12516559999494,,261.1836673999933,261.1836673999933,0.04185719999077264,262.8236790999945,[-0.09351851851851851],[0.06481481481481481],[1],[0],[0],[1.6572554000013042],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
155,0,155,0,262.88339099999575,,262.82831630000146,,262.88339099999575,262.88339099999575,0.03836209999280982,264.0913292000041,[-0.3925925925925926],[0.18888888888888888],[1],[0],[0],[1.2250119000091217],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
156,0,156,0,264.1507374000066,,264.0962901000021,,264.1507374000066,264.1507374000066,0.038059300000895746,265.632210900003,[0.17685185185185184],[0.1712962962962963],[1],[0],[0],[1.4982021000032546],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
157,0,157,0,265.69512030000624,,265.6374027999991,,265.69512030000624,265.69512030000624,0.03918849999899976,266.5737877000065,[0.24074074074074073],[0.09444444444444444],[1],[0],[0],[0.897634900000412],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
158,0,158,0,266.63729080000485,,266.57992200000444,,266.63729080000485,266.63729080000485,0.040186300000641495,268.136087699997,[0.16018518518518518],[-0.26481481481481484],[1],[0],[0],[1.5165200000046752],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
159,0,159,0,268.1947033000033,,268.1408606000041,,268.1947033000033,268.1947033000033,0.03779769998800475,269.848201300003,[-0.0787037037037037],[-0.425],[1],[0],[0],[1.6700629999977536],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
160,0,160,0,269.92104129999643,,269.8534176999965,,269.92104129999643,269.92104129999643,0.04170460000750609,271.2743322000024,[0.1537037037037037],[0.21296296296296297],[1],[0],[0],[1.3796201999939512],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
161,0,161,0,271.3364937000006,,271.27911190000304,,271.3364937000006,271.3364937000006,0.04009169999335427,272.39805380000325,[0.20462962962962963],[0.06111111111111111],[1],[0],[0],[1.079277800003183],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
162,0,162,0,272.45996059999743,,272.4027245000034,,272.45996059999743,272.45996059999743,0.039201100007630885,273.7196863999998,[0.15],[0.24444444444444444],[1],[0],[0],[1.2781947999901604],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
