trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr&,Fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,num_distr,participant,session,date,expName,psychopyVersion,frameRate,expStart,
81,0,81,0,225.70244559999264,,225.6471399999864,10,225.70244559999264,225.70244559999264,0.038922500010812655,228.43823159999738,[0.22962962962962963],[0.29074074074074074],[1],[0],[0],[2.752813499988406],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
82,0,82,0,228.49972299998626,,228.4429256000003,10,228.49972299998626,228.49972299998626,0.038139500000397675,231.5150530999963,[-0.45],[0.18981481481481483],[1],[0],[0],[3.034402899997076],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
83,0,83,0,231.57636909998837,,231.51988829999755,10,231.57636909998837,231.57636909998837,0.0396550000004936,234.01691299999948,[0.28703703703703703],[0.4203703703703704],[1],[0],[0],[2.457828899991],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
84,0,84,0,234.04976889998943,,234.02074459999858,,234.04976889998943,234.04976889998943,0.017453299995395355,237.4138920999976,[0.009259259259259259],[-0.18518518518518517],[1],[0],[0],[3.375960399993346],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
85,0,85,0,237.45358639999176,,237.41846619998978,,237.45358639999176,237.45358639999176,0.020966399999451824,240.41080859999056,[0.04722222222222222],[-0.4648148148148148],[1],[0],[0],[2.971775099998922],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
86,0,86,0,240.4493364999944,,240.41540309999255,,240.4493364999944,240.4493364999944,0.021464799996465445,242.85868609999306,[-0.24722222222222223],[-0.48333333333333334],[1],[0],[0],[2.422192800004268],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
87,0,87,0,242.9172649999964,,242.86328369998955,10,242.9172649999964,242.9172649999964,0.03767729998799041,246.15531099999498,[-0.2814814814814815],[-0.4351851851851852],[1],[0],[0],[3.2547837999882177],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
88,0,88,0,246.19061009999132,,246.15985009999713,,246.19061009999132,246.19061009999132,0.01901759998872876,248.25396559998626,[-0.1527777777777778],[-0.42407407407407405],[1],[0],[0],[2.0754669000016293],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
89,0,89,0,248.2927139999956,,248.25855039998714,,248.2927139999956,248.2927139999956,0.022106699994765222,250.60177899998962,[-0.37222222222222223],[-0.03888888888888889],[1],[0],[0],[2.3214813000085996],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
90,0,90,0,250.66144379999605,,250.6064112999884,10,250.66144379999605,250.66144379999605,0.03879540000343695,253.2629933999997,[-0.20925925925925926],[-0.42314814814814816],[1],[0],[0],[2.6181280000018887],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
91,0,91,0,253.32565489999251,,253.26798959998996,10,253.32565489999251,253.32565489999251,0.041050100000575185,255.43830469998647,[-0.37962962962962965],[-0.075],[1],[0],[0],[2.129731199995149],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
92,0,92,0,255.47854829998687,,255.44320769999467,,255.47854829998687,255.47854829998687,0.02273909999348689,258.1782800999936,[0.1527777777777778],[0.3537037037037037],[1],[0],[0],[2.712689700012561],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
93,0,93,0,258.2379549999896,,258.18279110000003,10,258.2379549999896,258.2379549999896,0.03828140000405256,260.4665626999922,[-0.1935185185185185],[0.13425925925925927],[1],[0],[0],[2.245894199993927],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
94,0,94,0,260.5277153999923,,260.47125299999607,10,260.5277153999923,260.5277153999923,0.03784790000645444,263.88062849998823,[-0.06944444444444445],[0.0],[1],[0],[0],[3.3719303000107175],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
95,0,95,0,263.9187516999955,,263.88559879999957,,263.9187516999955,263.9187516999955,0.021149899999727495,267.1373852999968,[-0.38055555555555554],[-0.27314814814814814],[1],[0],[0],[3.2312266000080854],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
96,0,96,0,267.1744172999897,,267.14221349998843,,267.1744172999897,267.1744172999897,0.019431900000199676,269.48510149998765,[-0.37592592592592594],[-0.48148148148148145],[1],[0],[0],[2.3238194000005024],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
97,0,97,0,269.5219788999966,,269.48988879998797,,269.5219788999966,269.5219788999966,0.020166700007393956,273.015130499989,[0.4685185185185185],[0.3787037037037037],[1],[0],[0],[3.5054082999995444],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
98,0,98,0,273.07167269999627,,273.01967850000074,10,273.07167269999627,273.07167269999627,0.03600199999345932,275.9751322999946,[-0.2175925925925926],[-0.31203703703703706],[1],[0],[0],[2.9198576000053436],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
99,0,99,0,276.03794989999733,,275.979917699995,10,276.03794989999733,276.03794989999733,0.03982459999679122,278.6279041999951,[-0.3333333333333333],[-0.4675925925925926],[1],[0],[0],[2.608535599996685],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
100,0,100,0,278.68824949998816,,278.6326291999867,10,278.68824949998816,278.68824949998816,0.03909109999949578,281.543643699988,[-0.02962962962962963],[0.2712962962962963],[1],[0],[0],[2.8722739000077127],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
101,0,101,0,281.58091029999196,,281.54885680000007,,281.58091029999196,281.58091029999196,0.020042599993757904,283.6401101999945,[-0.11018518518518519],[0.011111111111111112],[1],[0],[0],[2.071623499999987],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
102,0,102,0,283.6776053999929,,283.6451015999919,,283.6776053999929,283.6776053999929,0.0197139999945648,286.7525329999917,[0.14722222222222223],[0.003703703703703704],[1],[0],[0],[3.088047600002028],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
103,0,103,0,286.79276799999934,,286.7576146999927,,286.79276799999934,286.79276799999934,0.021446800004923716,289.03413129999535,[0.008333333333333333],[-0.33611111111111114],[1],[0],[0],[2.255413499995484],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
104,0,104,0,289.0979619999998,,289.03893749999406,10,289.0979619999998,289.0979619999998,0.040094399999361485,291.7196275999886,[-0.21944444444444444],[0.29814814814814816],[1],[0],[0],[2.640987100006896],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
105,0,105,0,291.7791346999875,,291.7244076999923,10,291.7791346999875,291.7791346999875,0.037935700005618855,294.23968119999336,[-0.29814814814814816],[-0.2972222222222222],[1],[0],[0],[2.477654699992854],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
106,0,106,0,294.2771255999978,,294.2444140000007,,294.2771255999978,294.2771255999978,0.021578100000624545,296.07718169999134,[-0.041666666666666664],[0.03796296296296296],[1],[0],[0],[1.811641000007512],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
107,0,107,0,296.1140585999965,,296.0817795999901,,296.1140585999965,296.1140585999965,0.020221799990395084,297.9088892,[-0.1925925925925926],[-0.001851851851851852],[1],[0],[0],[1.8071709999931045],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
108,0,108,0,297.94728189999296,,297.91355879999173,,297.94728189999296,297.94728189999296,0.01944309999817051,300.3728712999873,[-0.028703703703703703],[-0.3768518518518518],[1],[0],[0],[2.4402851999911945],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
109,0,109,0,300.43371299999126,,300.37758419998863,10,300.43371299999126,300.43371299999126,0.03940650000004098,303.8727647999913,[-0.4601851851851852],[0.19907407407407407],[1],[0],[0],[3.4561526000034064],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
110,0,110,0,303.9113559999969,,303.87797529999807,,303.9113559999969,303.9113559999969,0.02176089999557007,306.2847245999874,[0.0824074074074074],[0.4212962962962963],[1],[0],[0],[2.3853874999913387],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
111,0,111,0,306.320441799995,,306.289337899987,,306.320441799995,306.320441799995,0.018963399998028763,308.26587939998717,[-0.40370370370370373],[0.10277777777777777],[1],[0],[0],[1.9580219000054058],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
112,0,112,0,308.3041993999941,,308.27076959999977,,308.3041993999941,308.3041993999941,0.0206356999988202,310.164231799994,[-0.30462962962962964],[-0.004629629629629629],[1],[0],[0],[1.8733196999965003],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
113,0,113,0,310.201639299994,,310.1688809999905,,310.201639299994,310.201639299994,0.019895999997970648,312.9123355999909,[0.33425925925925926],[0.4740740740740741],[1],[0],[0],[2.7238369999977294],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
114,0,114,0,312.9500227999961,,312.91717739999876,,312.9500227999961,312.9500227999961,0.020959299989044666,315.8089906999958,[-0.4444444444444444],[0.175],[1],[0],[0],[2.8713136999867857],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
115,0,115,0,315.86839939998754,,315.81404259998817,10,315.86839939998754,315.86839939998754,0.03735230000165757,318.49030709998624,[0.1935185185185185],[0.005555555555555556],[1],[0],[0],[2.639280900009908],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
116,0,116,0,318.52819819998695,,318.49516809999477,,318.52819819998695,318.52819819998695,0.02020009999978356,320.9047378999967,[0.18796296296296297],[-0.10185185185185185],[1],[0],[0],[2.389782099999138],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
117,0,117,0,320.9445202999923,,320.91119849999086,,320.9445202999923,320.9445202999923,0.02076640000450425,322.8527432999981,[-0.15],[-0.06111111111111111],[1],[0],[0],[1.9216957000026014],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
118,0,118,0,322.91269179999654,,322.8575487999915,10,322.91269179999654,322.91269179999654,0.0370861999981571,328.4720648999937,[-0.06851851851851852],[0.45740740740740743],[1],[0],[0],[5.577779700004612],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
119,0,119,0,328.5097260999901,,328.4770196999889,,328.5097260999901,328.5097260999901,0.02043289999710396,330.78005779998784,[-0.06481481481481481],[0.07222222222222222],[1],[0],[0],[2.282721399998991],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
120,0,120,0,330.847597999993,,330.78704619999917,10,330.847597999993,330.847597999993,0.04242629998771008,332.7790130999929,[-0.11203703703703703],[0.1814814814814815],[1],[0],[0],[1.950465499990969],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
121,0,121,0,332.8476345999952,,332.78406879999966,10,332.8476345999952,332.8476345999952,0.043834100011736155,335.43508779999684,[-0.10185185185185185],[-0.4444444444444444],[1],[0],[0],[2.607507100008661],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
122,0,122,0,335.4955954999896,,335.43984789999377,10,335.4955954999896,335.4955954999896,0.03783020000264514,337.69339119999495,[-0.2898148148148148],[-0.17407407407407408],[1],[0],[0],[2.216029499992146],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
123,0,123,0,337.75653669999156,,337.69829089999257,10,337.75653669999156,337.75653669999156,0.040762399992672727,343.4822230999998,[-0.1712962962962963],[0.4842592592592593],[1],[0],[0],[5.743640400003642],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
124,0,124,0,343.5281221999903,,343.48770449998847,,343.5281221999903,343.5281221999903,0.025691000002552755,346.314764499999,[0.4685185185185185],[0.4305555555555556],[1],[0],[0],[2.801711799998884],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
125,0,125,0,346.3702742999885,,346.3182914999925,10,346.3702742999885,346.3702742999885,0.03638689999934286,349.0625080999889,[0.34814814814814815],[0.42685185185185187],[1],[0],[0],[2.7080370000039693],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
126,0,126,0,349.1139833999914,,349.0663097999932,10,349.1139833999914,349.1139833999914,0.03384769998956472,351.6057856999978,[-0.30277777777777776],[0.13703703703703704],[1],[0],[0],[2.505757300008554],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
127,0,127,0,351.6682287000003,,351.6108690999972,10,351.6682287000003,351.6682287000003,0.040260300011141226,354.61259099999734,[0.3148148148148148],[-0.05648148148148148],[1],[0],[0],[2.9617372999928193],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
128,0,128,0,354.6490116999921,,354.617245299989,,354.6490116999921,354.6490116999921,0.019795699990936555,356.70562969999446,[0.11666666666666667],[0.2537037037037037],[1],[0],[0],[2.0690392999968026],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
129,0,129,0,356.7431366999954,,356.7103400999913,,356.7431366999954,356.7431366999954,0.020526599997538142,358.6713671999896,[-0.3888888888888889],[0.09166666666666666],[1],[0],[0],[1.940697000012733],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
130,0,130,0,358.7320180999959,,358.6765211999882,10,358.7320180999959,358.7320180999959,0.03780590000678785,361.51154139998835,[-0.13333333333333333],[-0.45092592592592595],[1],[0],[0],[2.7976303000032203],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
131,0,131,0,361.5494020999904,,361.5163406999927,,361.5494020999904,361.5494020999904,0.020334500004537404,364.9998781999893,[0.3425925925925926],[0.1527777777777778],[1],[0],[0],[3.4636423000047216],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
132,0,132,0,365.06116459998884,,365.0048168999929,10,365.06116459998884,365.06116459998884,0.03956020000623539,367.02984739998647,[0.40185185185185185],[-0.09537037037037037],[1],[0],[0],[1.985888099996373],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
133,0,133,0,367.09086689999094,,367.03453739998804,10,367.09086689999094,367.09086689999094,0.03828140000405256,369.4173468999943,[0.37962962962962965],[-0.09444444444444444],[1],[0],[0],[2.344876999995904],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
134,0,134,0,369.45530919999874,,369.4232495999895,,369.45530919999874,369.45530919999874,0.01922480000939686,371.6421239999909,[0.1638888888888889],[0.42962962962962964],[1],[0],[0],[2.2000315000041155],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
135,0,135,0,371.6809485999984,,371.64683800000057,,371.6809485999984,371.6809485999984,0.02096329999039881,374.67238169998745,[0.14166666666666666],[0.4583333333333333],[1],[0],[0],[3.0048730000125943],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
136,0,136,0,374.7334344999981,,374.67725419999624,10,374.7334344999981,374.7334344999981,0.03982960000575986,377.3145809999987,[-0.08888888888888889],[0.08611111111111111],[1],[0],[0],[2.5979722999909427],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
137,0,137,0,377.3501361999952,,377.3191778999899,,377.3501361999952,377.3501361999952,0.018933300001663156,379.27007039998716,[0.3138888888888889],[-0.22870370370370371],[1],[0],[0],[1.9322329999995418],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
138,0,138,0,379.30563839999377,,379.27462929999456,,379.30563839999377,379.30563839999377,0.018771400005789474,383.7807223999989,[-0.33425925925925926],[0.4935185185185185],[1],[0],[0],[4.48765569999523],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
139,0,139,0,383.81946079999034,,383.78560629999265,,383.81946079999034,383.81946079999034,0.019802199996775016,386.77809299998626,[-0.010185185185185186],[-0.1814814814814815],[1],[0],[0],[2.9730226999963634],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
140,0,140,0,386.8146725999977,,386.78274450000026,,386.8146725999977,386.8146725999977,0.020046999998157844,389.0421231999935,[0.3333333333333333],[-0.43333333333333335],[1],[0],[0],[2.2397606000013184],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
141,0,141,0,389.07917859999,,389.04705559999275,,389.07917859999,389.07917859999,0.019470899991574697,391.8902512999921,[-0.12314814814814815],[0.37037037037037035],[1],[0],[0],[2.8241275000036694],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
142,0,142,0,391.9630710999918,,391.89492339998833,10,391.9630710999918,391.9630710999918,0.03892239999549929,395.3967247999972,[-0.4648148148148148],[-0.2796296296296296],[1],[0],[0],[3.463415599995642],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
143,0,143,0,395.4337869999872,,395.4013762999966,,395.4337869999872,395.4337869999872,0.020458400002098642,397.96822099998826,[0.025925925925925925],[-0.48333333333333334],[1],[0],[0],[2.546690299990587],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
144,0,144,0,398.03187549998984,,397.97304839998833,10,398.03187549998984,398.03187549998984,0.040628500006278045,400.665473999994,[-0.15648148148148147],[0.16018518518518518],[1],[0],[0],[2.6521871000004467],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
145,0,145,0,400.70213759999024,,400.6701347999915,,400.70213759999024,400.70213759999024,0.01955199999792967,404.4127070999966,[0.35],[0.08055555555555556],[1],[0],[0],[3.7234011000109604],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
146,0,146,0,404.4499183999869,,404.4172840999963,,404.4499183999869,404.4499183999869,0.019137600000249222,407.1930694999901,[0.14814814814814814],[-0.125],[1],[0],[0],[2.757061900003464],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
147,0,147,0,407.2554350999999,,407.19774279999547,10,407.2554350999999,407.2554350999999,0.04049769999983255,409.9532295999961,[-0.4787037037037037],[0.020370370370370372],[1],[0],[0],[2.715361700000358],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
148,0,148,0,410.01439469998877,,409.9580164999934,10,410.01439469998877,410.01439469998877,0.03948360000504181,414.13899809999566,[-0.12962962962962962],[0.4925925925925926],[1],[0],[0],[4.141917200002354],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
149,0,149,0,414.19889529999637,,414.1436174999981,10,414.19889529999637,414.19889529999637,0.03953209999599494,416.1545985999983,[-0.25462962962962965],[-0.19074074074074074],[1],[0],[0],[1.9716655000083847],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
150,0,150,0,416.1915480999887,,416.1593670000002,,416.1915480999887,416.1915480999887,0.019596900005126372,418.9157020999992,[0.462037037037037],[-0.058333333333333334],[1],[0],[0],[2.7371080000011716],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
151,0,151,0,418.97847919999913,,418.92034719999356,10,418.97847919999913,418.97847919999913,0.04110479999508243,421.2136651999899,[-0.2518518518518518],[-0.16296296296296298],[1],[0],[0],[2.2525347000046168],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
152,0,152,0,421.2514162000007,,421.21826899998996,,421.2514162000007,421.2514162000007,0.02016300000832416,423.81123369999113,[-0.33240740740740743],[0.3416666666666667],[1],[0],[0],[2.5732430999923963],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
153,0,153,0,423.8743751000002,,423.81591919998755,10,423.8743751000002,423.8743751000002,0.03943960000469815,425.8264863999939,[-0.4666666666666667],[-0.15092592592592594],[1],[0],[0],[1.9715279999945778],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
154,0,154,0,425.88676419999683,,425.8312508999952,10,425.88676419999683,425.88676419999683,0.039922700001625344,428.90476239999407,[0.03333333333333333],[0.1287037037037037],[1],[0],[0],[3.0338432999997167],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
155,0,155,0,428.9654494999995,,428.9094111999875,10,428.9654494999995,428.9654494999995,0.0380077000008896,432.2314594999916,[0.37962962962962965],[-0.19537037037037036],[1],[0],[0],[3.284354400006123],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
156,0,156,0,432.29573489999166,,432.23633739999786,10,432.29573489999166,432.29573489999166,0.03945320000639185,434.64294739998877,[0.47962962962962963],[0.07037037037037037],[1],[0],[0],[2.3676123000041116],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
157,0,157,0,434.70428189999075,,434.64767279999796,10,434.70428189999075,434.70428189999075,0.039064099997631274,437.6651423000003,[0.025925925925925925],[-0.08796296296296297],[1],[0],[0],[2.978813400011859],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
158,0,158,0,437.71901049998996,,437.66930649999995,10,437.71901049998996,437.71901049998996,0.034676800001761876,440.2984288999869,[-0.16018518518518518],[-0.17037037037037037],[1],[0],[0],[2.5947614000033354],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
159,0,159,0,440.35888010000053,,440.3033035999979,10,440.35888010000053,440.35888010000053,0.03948510000191163,444.1091182999953,[0.275],[0.023148148148148147],[1],[0],[0],[3.7667968000023393],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
160,0,160,0,444.1438352999976,,444.1133989999944,,444.1438352999976,444.1438352999976,0.01832000000285916,446.10802099999273,[-0.13518518518518519],[0.27037037037037037],[1],[0],[0],[1.9765006999950856],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
161,0,161,0,446.17333209999197,,446.1127424999868,10,446.17333209999197,446.17333209999197,0.04063339999993332,449.0258431999973,[0.48055555555555557],[-0.05462962962962963],[1],[0],[0],[2.872649700002512],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
162,0,162,0,449.0863343999954,,449.0307056999882,10,449.0863343999954,449.0863343999954,0.03995019999274518,451.7863653999957,[-0.45925925925925926],[-0.0962962962962963],[1],[0],[0],[2.7161292000091635],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
