trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,num_distr&,participant,session,date,expName,psychopyVersion,frameRate,expStart,
114,0,114,0,185.9957565999939,,185.95891600000323,5,185.9957565999939,185.9957565999939,0.02030120001290925,187.58653770000092,[-0.08333333333333333],[-0.075],[1],[0],[0],[1.6077234000258613],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
115,0,115,0,187.65229959998396,,187.5915569999779,,187.65229959998396,187.65229959998396,0.04304459999548271,189.69524390000151,[-0.2111111111111111],[0.49166666666666664],[1],[0],[0],[2.0610131000285037],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
116,0,116,0,189.733731299988,,189.69998619999387,5,189.733731299988,189.733731299988,0.021113900002092123,191.3020233999996,[0.2972222222222222],[0.32685185185185184],[1],[0],[0],[1.5812954000139143],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
117,0,117,0,191.3663183999888,,191.3081272999989,,191.3663183999888,191.3663183999888,0.040527000004658476,192.89494619998732,[0.06851851851851852],[-0.05740740740740741],[1],[0],[0],[1.546713700023247],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
118,0,118,0,192.95527559999027,,192.8995885999757,,192.95527559999027,192.95527559999027,0.038969999994151294,194.45524300000397,[-0.3287037037037037],[0.20833333333333334],[1],[0],[0],[1.5170493999903556],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
119,0,119,0,194.49268589998246,,194.4601690999989,5,194.49268589998246,194.49268589998246,0.020018700015498325,197.71130269998685,[-0.4166666666666667],[-0.4787037037037037],[1],[0],[0],[3.2315218999865465],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
120,0,120,0,197.77146299998276,,197.71588439997868,,197.77146299998276,197.77146299998276,0.038198199996259063,199.50354340000194,[-0.2953703703703704],[0.17685185185185184],[1],[0],[0],[1.7496510999917518],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
121,0,121,0,199.54061840000213,,199.5081452000013,5,199.54061840000213,199.54061840000213,0.01982849999330938,200.90824429999338,[-0.13333333333333333],[-0.21388888888888888],[1],[0],[0],[1.3805361000122502],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
122,0,122,0,200.9704324999766,,200.91461859998526,,200.9704324999766,200.9704324999766,0.040009799995459616,202.80259219999425,[0.21481481481481482],[-0.4546296296296296],[1],[0],[0],[1.8489614000136498],[],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
123,0,123,0,202.8607423999929,,202.8072142000019,,202.8607423999929,202.8607423999929,0.0362856000137981,205.1190176999953,[-0.14166666666666666],[0.4935185185185185],[1],[0],[0],[2.2759044999838807],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
124,0,124,0,205.15729249999276,,205.12377899998683,5,205.15729249999276,205.15729249999276,0.019851699995342642,206.7040395999793,[-0.07037037037037037],[-0.2222222222222222],[1],[0],[0],[1.5609009000181686],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
125,0,125,0,206.76678179998999,,206.70913400000427,,206.76678179998999,206.76678179998999,0.03918059999705292,208.2655268999806,[0.15648148148148147],[-0.025925925925925925],[1],[0],[0],[1.5176872999873012],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
126,0,126,0,208.30716129997745,,208.27022609999403,5,208.30716129997745,208.30716129997745,0.02298109998810105,209.9826003999915,[0.287962962962963],[0.425],[1],[0],[0],[1.6895309000101406],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
127,0,127,0,210.04551499997615,,209.98765219998313,,210.04551499997615,210.04551499997615,0.039285600010771304,212.53262679997715,[0.3537037037037037],[-0.225],[1],[0],[0],[2.506108800007496],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
128,0,128,0,212.598070499982,,212.53751809999812,,212.598070499982,212.598070499982,0.04144079997786321,214.65783359998022,[-0.2388888888888889],[0.023148148148148147],[1],[0],[0],[2.0792974999931175],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
129,0,129,0,214.71794539998518,,214.66363009999623,,214.71794539998518,214.71794539998518,0.03805540001485497,216.24656349999714,[0.20462962962962963],[0.14166666666666666],[1],[0],[0],[1.5454604999977164],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
130,0,130,0,216.31851319997804,,216.25201539997943,,216.31851319997804,216.31851319997804,0.04640829999698326,217.82633609999903,[-0.27037037037037037],[0.36018518518518516],[1],[0],[0],[1.5283294999971986],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
131,0,131,0,217.86145009999746,,217.8308436999796,5,217.86145009999746,217.86145009999746,0.018879099981859326,219.6910605999874,[-0.39444444444444443],[-0.33425925925925926],[1],[0],[0],[1.8415275000152178],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
132,0,132,0,219.7559977999772,,219.69587199998205,,219.7559977999772,219.7559977999772,0.04045970001607202,221.46341679999023,[-0.10185185185185185],[0.3175925925925926],[1],[0],[0],[1.7272415999905206],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
133,0,133,0,221.5235943000007,,221.4685406999779,,221.5235943000007,221.5235943000007,0.037357699999120086,223.0880714999803,[-0.2916666666666667],[-0.026851851851851852],[1],[0],[0],[1.5827358000096865],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
134,0,134,0,223.12968489999184,,223.0929067999823,5,223.12968489999184,223.12968489999184,0.021552400023210794,224.7687134000007,[-0.2824074074074074],[0.20925925925925926],[1],[0],[0],[1.6547265000117477],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
135,0,135,0,224.8054323999968,,224.77331580000464,5,224.8054323999968,224.8054323999968,0.020277600007830188,226.41802219999954,[0.12129629629629629],[0.3962962962962963],[1],[0],[0],[1.6248546999995597],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
136,0,136,0,226.4879011999874,,226.42540019997978,,226.4879011999874,226.4879011999874,0.0424258999992162,228.4884558999911,[-0.5037037037037037],[-0.18611111111111112],[1],[0],[0],[2.0215494000003673],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
137,0,137,0,228.55601719999686,,228.4933483999921,,228.55601719999686,228.55601719999686,0.042713699978776276,230.6755069999781,[0.46574074074074073],[0.21296296296296297],[1],[0],[0],[2.1400444000028074],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
138,0,138,0,230.7353157000034,,230.68002729999716,,230.7353157000034,230.7353157000034,0.03762419999111444,232.8150996999757,[-0.31851851851851853],[0.40370370370370373],[1],[0],[0],[2.09785419999389],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
139,0,139,0,232.87511699998868,,232.81985279999208,,232.87511699998868,232.87511699998868,0.038186099991435185,235.01922769998782,[0.23425925925925925],[-0.3138888888888889],[1],[0],[0],[2.161504199990304],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
140,0,140,0,235.08210979998694,,235.02478549999068,,235.08210979998694,235.08210979998694,0.03942650000681169,236.4561088999908,[0.0962962962962963],[0.24722222222222223],[1],[0],[0],[1.392278699990129],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
141,0,141,0,236.50040249997983,,236.4614083999768,5,236.50040249997983,236.50040249997983,0.023649700015084818,237.95839649997652,[0.30277777777777776],[-0.12777777777777777],[1],[0],[0],[1.47374609997496],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
142,0,142,0,237.99677089997567,,237.96302989998367,5,237.99677089997567,237.99677089997567,0.021350600000005215,239.75510189999477,[-0.1814814814814815],[-0.44814814814814813],[1],[0],[0],[1.7710998999828007],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
143,0,143,0,239.82220619998407,,239.76028819999192,,239.82220619998407,239.82220619998407,0.044538000016473234,241.53697719998308,[-0.24814814814814815],[-0.337037037037037],[1],[0],[0],[1.7324048999871593],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
144,0,144,0,241.57496139997966,,241.54168139997637,5,241.57496139997966,241.57496139997966,0.020394699997268617,243.0374293999921,[-0.20833333333333334],[0.387037037037037],[1],[0],[0],[1.4755273999762721],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
145,0,145,0,243.09839949998423,,243.04242240000167,,243.09839949998423,243.09839949998423,0.03969060000963509,245.0713874999783,[0.3611111111111111],[-0.39444444444444443],[1],[0],[0],[1.9896684999985155],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
146,0,146,0,245.10749049999868,,245.07636009997805,5,245.10749049999868,245.10749049999868,0.019693000009283423,247.00015119998716,[-0.41574074074074074],[-0.38055555555555554],[1],[0],[0],[1.9044607999967411],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
147,0,147,0,247.05904530000407,,247.00520419998793,,247.05904530000407,247.05904530000407,0.03805800000554882,249.74812279999605,[0.15648148148148147],[0.26666666666666666],[1],[0],[0],[2.7051486000127625],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
148,0,148,0,249.8167673999851,,249.75320239999564,,249.8167673999851,249.8167673999851,0.0367168000084348,251.1524322000041,[0.013888888888888888],[0.1685185185185185],[1],[0],[0],[1.3630282999947667],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
149,0,149,0,251.20122449999326,,251.1574918999977,5,251.20122449999326,251.20122449999326,0.02783030000864528,253.39429699999164,[0.03796296296296296],[-0.45092592592592595],[1],[0],[0],[2.209615700005088],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
150,0,150,0,253.43184249999467,,253.3991970999923,5,253.43184249999467,253.43184249999467,0.02042240000446327,255.07496729999548,[-0.04814814814814815],[-0.11018518518518519],[1],[0],[0],[1.656048099976033],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
151,0,151,0,255.1400055999984,,255.07975899998564,,255.1400055999984,255.1400055999984,0.04220480000367388,256.9914966999786,[0.23703703703703705],[0.30185185185185187],[1],[0],[0],[1.869804199988721],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
152,0,152,0,257.0311703000043,,256.9963943999901,5,257.0311703000043,257.0311703000043,0.021013199992012233,258.5065614999912,[0.0824074074074074],[0.06481481481481481],[1],[0],[0],[1.4894942000100855],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
153,0,153,0,258.57175679999636,,258.51133979999577,,258.57175679999636,258.57175679999636,0.04190910002216697,260.08805920000304,[-0.4101851851851852],[-0.37962962962962965],[1],[0],[0],[1.5350312999798916],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
154,0,154,0,260.1245487999986,,260.09270429998287,5,260.1245487999986,260.1245487999986,0.01869960001204163,261.8693276999984,[-0.13055555555555556],[0.38055555555555554],[1],[0],[0],[1.758351099997526],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
155,0,155,0,261.92941909999354,,261.87405729998136,,261.92941909999354,261.92941909999354,0.03852430000551976,263.68815959998756,[0.4],[0.24722222222222223],[1],[0],[0],[1.7760770000168122],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
156,0,156,0,263.72603969997726,,263.69280190000427,5,263.72603969997726,263.72603969997726,0.01993339997716248,265.7153362999961,[-0.36944444444444446],[0.08981481481481482],[1],[0],[0],[2.0030114999972284],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
157,0,157,0,265.7536203999771,,265.71994729997823,5,265.7536203999771,265.7536203999771,0.02098540001315996,267.5133659999992,[-0.5009259259259259],[-0.3787037037037037],[1],[0],[0],[1.772832099988591],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
158,0,158,0,267.5749803999788,,267.51836580000236,,267.5749803999788,267.5749803999788,0.03945959999691695,270.1174836999853,[-0.39444444444444443],[0.07962962962962963],[1],[0],[0],[2.559925200010184],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
159,0,159,0,270.1543281999766,,270.1221794000012,5,270.1543281999766,270.1543281999766,0.019917999976314604,273.05858149999403,[-0.32037037037037036],[-0.30462962962962964],[1],[0],[0],[2.9170003999897745],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
160,0,160,0,273.1204130999977,,273.0632605999999,,273.1204130999977,273.1204130999977,0.03909370000474155,275.50484219999635,[-0.11944444444444445],[-0.45],[1],[0],[0],[2.4028677999740466],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
161,0,161,0,275.5409571999917,,275.5093500999792,5,275.5409571999917,275.5409571999917,0.019224399991799146,276.67374959998415,[-0.2638888888888889],[-0.2175925925925926],[1],[0],[0],[1.1455297000065912],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
162,0,162,0,276.73654329997953,,276.6788434999762,,276.73654329997953,276.73654329997953,0.04079030000139028,278.7566064999846,[0.14722222222222223],[0.49722222222222223],[1],[0],[0],[2.0373474000080023],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
163,0,163,0,278.79341519999434,,278.76182649997645,5,278.79341519999434,278.79341519999434,0.02016739998362027,280.43589579997933,[0.3472222222222222],[0.08611111111111111],[1],[0],[0],[1.6545590000168886],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
164,0,164,0,280.47238989998004,,280.4409647999855,5,280.47238989998004,280.47238989998004,0.019724899990251288,281.88627049999195,[-0.337037037037037],[0.2212962962962963],[1],[0],[0],[1.4257665999757592],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
165,0,165,0,281.9654113999859,,281.89207010000246,,281.9654113999859,281.9654113999859,0.05368450001697056,283.35673169998336,[-0.3574074074074074],[0.20462962962962963],[1],[0],[0],[1.411528199998429],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
166,0,166,0,283.4183461999928,,283.3616458000033,,283.4183461999928,283.4183461999928,0.038617299986071885,284.9172670999833,[0.002777777777777778],[0.4083333333333333],[1],[0],[0],[1.51726389999385],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
167,0,167,0,284.9762939999928,,284.92208779999055,,284.9762939999928,284.9762939999928,0.03760919999331236,286.4756954999757,[0.3453703703703704],[0.3509259259259259],[1],[0],[0],[1.5162322999967728],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
168,0,168,0,286.53612579999026,,286.480679899978,,286.53612579999026,286.53612579999026,0.03851600000052713,288.1133021999849,[0.4361111111111111],[0.21851851851851853],[1],[0],[0],[1.5943088000058196],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
169,0,169,0,288.16922449998674,,288.117977899994,,288.16922449998674,288.16922449998674,0.035295500012580305,290.2076560999849,[0.3388888888888889],[-0.19537037037037036],[1],[0],[0],[2.054767699999502],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
170,0,170,0,290.26469499999075,,290.21217559999786,,290.26469499999075,290.26469499999075,0.036187299992889166,291.72973130000173,[-0.412962962962963],[-0.005555555555555556],[1],[0],[0],[1.4815036999934819],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
171,0,171,0,291.78738629998406,,291.7342955999775,,291.78738629998406,291.78738629998406,0.03689229997689836,293.1013929999899,[-0.41388888888888886],[-0.1361111111111111],[1],[0],[0],[1.330587899981765],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
172,0,172,0,293.161282999994,,293.10642929997994,,293.161282999994,293.161282999994,0.037654199986718595,294.67859609998413,[-0.4222222222222222],[0.3101851851851852],[1],[0],[0],[1.5348482000117656],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
173,0,173,0,294.71654090000084,,294.6846946000005,5,294.71654090000084,294.71654090000084,0.019627300003776327,296.4373553000041,[0.14722222222222223],[0.30925925925925923],[1],[0],[0],[1.733419700001832],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
174,0,174,0,296.4745905000018,,296.4422663000005,5,296.4745905000018,296.4745905000018,0.019649800000479445,298.40389799998957,[-0.12962962962962962],[-0.412962962962963],[1],[0],[0],[1.942385500005912],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
175,0,175,0,298.4647890999913,,298.4088628999889,,298.4647890999913,298.4647890999913,0.03927239999757148,299.9433207999973,[0.2490740740740741],[0.10185185185185185],[1],[0],[0],[1.4954955999855883],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
176,0,176,0,299.98207119997824,,299.94823239999823,5,299.98207119997824,299.98207119997824,0.021154899994144216,301.53382009998313,[-0.06851851851851852],[0.07314814814814814],[1],[0],[0],[1.5648159999982454],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
177,0,177,0,301.59122419997584,,301.5383493999834,,301.59122419997584,301.59122419997584,0.03628119998029433,303.275121499988,[0.25833333333333336],[0.32592592592592595],[1],[0],[0],[1.7007917999872006],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
178,0,178,0,303.31353630000376,,303.2800108999945,5,303.31353630000376,303.31353630000376,0.021301700006006286,304.74720299997716,[0.07962962962962963],[0.23425925925925925],[1],[0],[0],[1.4463305000099353],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
179,0,179,0,304.8082394999801,,304.7520299000025,,304.8082394999801,304.8082394999801,0.03754350001690909,306.6104642999999,[0.03518518518518519],[-0.3277777777777778],[1],[0],[0],[1.8211159000056796],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
180,0,180,0,306.6733574999962,,306.6155430999934,,306.6733574999962,306.6733574999962,0.040678399993339553,307.86294739998993,[0.20925925925925926],[-0.08981481481481482],[1],[0],[0],[1.2071092999831308],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
181,0,181,0,307.9020453999983,,307.8675530999899,5,307.9020453999983,307.9020453999983,0.021281099994666874,309.1600111000007,[-0.225],[0.23796296296296296],[1],[0],[0],[1.2713070999889169],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
182,0,182,0,309.21911539998837,,309.164887299994,,309.21911539998837,309.21911539998837,0.037579600000754,311.29182189999847,[0.4203703703703704],[-0.2324074074074074],[1],[0],[0],[2.089756099972874],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
183,0,183,0,311.33058769998024,,311.2967934999906,5,311.33058769998024,311.33058769998024,0.02134420000948012,312.9892717000039,[-0.27037037037037037],[-0.21944444444444444],[1],[0],[0],[1.67145100000198],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
184,0,184,0,313.02937509998446,,312.99497879997944,5,313.02937509998446,313.02937509998446,0.020700599998235703,315.1542194999929,[0.41759259259259257],[-0.2],[1],[0],[0],[2.1390179000154603],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
185,0,185,0,315.2167039999913,,315.1589530999772,,315.2167039999913,315.2167039999913,0.038605299982009456,316.6163251999824,[0.22870370370370371],[0.07407407407407407],[1],[0],[0],[1.4191385000012815],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
186,0,186,0,316.67287799998303,,316.6211856000009,,316.67287799998303,316.67287799998303,0.03577749998657964,318.74053489998914,[0.33796296296296297],[0.24074074074074073],[1],[0],[0],[2.0840038000023924],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
187,0,187,0,318.8029801999801,,318.7457007999765,,318.8029801999801,318.8029801999801,0.039885500009404495,320.2856128999847,[-0.33055555555555555],[-0.23055555555555557],[1],[0],[0],[1.500341799983289],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
188,0,188,0,320.3211461000028,,320.2906730999821,5,320.3211461000028,320.3211461000028,0.019016999984160066,321.9488301999809,[0.29444444444444445],[0.009259259259259259],[1],[0],[0],[1.6396932999778073],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
189,0,189,0,322.0132125999953,,321.95378489998984,,322.0132125999953,322.0132125999953,0.04213490002439357,323.4357344000018,[0.31851851851851853],[0.13055555555555556],[1],[0],[0],[1.4402593999984674],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
190,0,190,0,323.4809471999761,,323.44102529998054,5,323.4809471999761,323.4809471999761,0.026113600004464388,325.2464787999925,[0.3824074074074074],[-0.31296296296296294],[1],[0],[0],[1.779781199991703],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
191,0,191,0,325.28490830000374,,325.2512095999846,5,325.28490830000374,325.28490830000374,0.021192100015468895,327.4603045999829,[-0.46296296296296297],[-0.012037037037037037],[1],[0],[0],[2.188189100008458],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
192,0,192,0,327.5196810999769,,327.4652608000033,,327.5196810999769,327.5196810999769,0.03736119999666698,329.06700889999047,[-0.003703703703703704],[0.45740740740740743],[1],[0],[0],[1.5647740999993403],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
193,0,193,0,329.1060930999811,,329.07181609998224,5,329.1060930999811,329.1060930999811,0.020785900007467717,331.47360719999415,[0.06388888888888888],[-0.09166666666666666],[1],[0],[0],[2.38133950001793],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
194,0,194,0,331.53664409997873,,331.4784423999954,,331.53664409997873,331.53664409997873,0.039811499998904765,333.2586081000045,[-0.2657407407407407],[-0.4666666666666667],[1],[0],[0],[1.7406577999936417],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
195,0,195,0,333.3243922999827,,333.26371810000273,,333.3243922999827,333.3243922999827,0.04174139999668114,335.01392319999286,[-0.026851851851851852],[0.35185185185185186],[1],[0],[0],[1.7087629000016022],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
